,Date,Value
450,1984-07-01,-24.88299999999981
451,1984-08-01,-21.433666666666795
452,1984-09-01,-21.433666666666795
453,1984-10-01,-21.433666666665886
454,1984-11-01,-27.20566666666673
455,1984-12-01,-27.20566666666673
456,1985-01-01,-27.20566666666673
457,1985-02-01,-21.57300000000032
458,1985-03-01,-21.57300000000032
459,1985-04-01,-21.57299999999941
460,1985-05-01,-30.628666666666504
461,1985-06-01,-30.628666666666504
462,1985-07-01,-30.628666666667414
463,1985-08-01,-19.10699999999997
464,1985-09-01,-19.10699999999997
465,1985-10-01,-19.10699999999997
466,1985-11-01,-21.266666666666424
467,1985-12-01,-21.266666666666424
468,1986-01-01,-21.266666666667334
469,1986-02-01,-12.481999999999971
470,1986-03-01,-12.481999999999971
471,1986-04-01,-12.481999999999971
472,1986-05-01,-20.77633333333324
473,1986-06-01,-20.77633333333324
474,1986-07-01,-20.77633333333324
475,1986-08-01,-16.652666666666846
476,1986-09-01,-16.652666666666846
477,1986-10-01,-16.652666666666846
478,1986-11-01,-21.509666666666817
479,1986-12-01,-21.509666666666817
480,1987-01-01,-21.509666666665908
481,1987-02-01,-28.001333333333605
482,1987-03-01,-28.001333333333605
483,1987-04-01,-28.001333333332695
484,1987-05-01,-26.131666666667115
485,1987-06-01,-26.131666666667115
486,1987-07-01,-26.131666666666206
487,1987-08-01,-41.14633333333313
488,1987-09-01,-41.14633333333313
489,1987-10-01,-41.14633333333404
490,1987-11-01,-21.792666666666264
491,1987-12-01,-21.792666666666264
492,1988-01-01,-21.792666666667174
493,1988-02-01,-38.88799999999992
494,1988-03-01,-38.88799999999992
495,1988-04-01,-38.88799999999992
496,1988-05-01,-30.932999999999993
497,1988-06-01,-30.932999999999993
498,1988-07-01,-30.932999999999993
499,1988-08-01,-38.89133333333302
500,1988-09-01,-38.89133333333302
501,1988-10-01,-38.89133333333393
502,1988-11-01,-37.2480000000005
503,1988-12-01,-37.2480000000005
504,1989-01-01,-37.24799999999959
505,1989-02-01,-33.73666666666668
506,1989-03-01,-33.73666666666668
507,1989-04-01,-33.73666666666668
508,1989-05-01,-27.634000000000015
509,1989-06-01,-27.634000000000015
510,1989-07-01,-27.633999999999105
511,1989-08-01,-17.290666666666766
512,1989-09-01,-17.290666666666766
513,1989-10-01,-17.290666666665857
514,1989-11-01,-41.821333333333314
515,1989-12-01,-41.821333333333314
516,1990-01-01,-41.82133333333422
517,1990-02-01,-29.10900000000038
518,1990-03-01,-29.10900000000038
519,1990-04-01,-29.10899999999947
520,1990-05-01,-18.362666666666883
521,1990-06-01,-18.362666666666883
522,1990-07-01,-18.362666666665973
523,1990-08-01,3.46100000000024
524,1990-09-01,3.46100000000024
525,1990-10-01,3.4609999999993306
526,1990-11-01,-10.14833333333354
527,1990-12-01,-10.14833333333354
528,1991-01-01,-10.14833333333354
529,1991-02-01,-30.561333333333096
530,1991-03-01,-30.561333333333096
531,1991-04-01,-30.561333333332186
532,1991-05-01,-26.358333333333576
533,1991-06-01,-26.358333333333576
534,1991-07-01,-26.358333333333576
535,1991-08-01,-19.534333333333052
536,1991-09-01,-19.534333333333052
537,1991-10-01,-19.53433333333396
538,1991-11-01,-32.85400000000027
539,1991-12-01,-32.85400000000027
540,1992-01-01,-32.85399999999936
541,1992-02-01,-35.887000000000626
542,1992-03-01,-35.887000000000626
543,1992-04-01,-35.886999999999716
544,1992-05-01,-31.959333333333234
545,1992-06-01,-31.959333333333234
546,1992-07-01,-31.959333333332324
547,1992-08-01,-38.05400000000009
548,1992-09-01,-38.05400000000009
549,1992-10-01,-38.054000000001
550,1992-11-01,-16.21866666666665
551,1992-12-01,-16.21866666666665
552,1993-01-01,-16.21866666666574
553,1993-02-01,-26.493333333333794
554,1993-03-01,-26.493333333333794
555,1993-04-01,-26.493333333332885
556,1993-05-01,-24.386333333333823
557,1993-06-01,-24.386333333333823
558,1993-07-01,-24.386333333332914
559,1993-08-01,-43.88000000000011
